,DoS-Synflooding,MITM ARP Spoofing,Mirai-Ackflooding,Mirai-HTTP Flooding,Mirai-Hostbruteforceg,Mirai-UDP Flooding,Normal,Scan Hostport,Scan Port OS
608058,0,0,0,0,0,1,0,0,0
608059,0,1,0,0,0,0,0,0,0
608060,0,0,0,1,0,0,0,0,0
608061,0,0,0,0,0,1,0,0,0
608062,0,0,1,0,0,0,0,0,0
608063,0,0,1,0,0,0,0,0,0
608064,0,0,0,0,1,0,0,0,0
608065,0,0,0,0,0,1,0,0,0
608066,0,0,0,0,0,1,0,0,0
608067,0,0,0,0,0,0,0,0,1
608068,0,0,0,0,1,0,0,0,0
608069,0,0,0,0,0,1,0,0,0
608070,0,0,0,0,1,0,0,0,0
608071,0,0,1,0,0,0,0,0,0
608072,0,0,0,0,1,0,0,0,0
608073,0,0,0,0,0,0,1,0,0
608074,0,0,0,0,0,1,0,0,0
608075,0,0,0,0,0,0,1,0,0
608076,0,0,0,1,0,0,0,0,0
608077,0,0,0,0,1,0,0,0,0
608078,0,0,0,0,1,0,0,0,0
608079,0,0,0,0,0,0,1,0,0
608080,0,0,0,1,0,0,0,0,0
608081,0,0,0,0,0,1,0,0,0
608082,0,0,0,0,1,0,0,0,0
608083,0,0,0,0,0,0,0,0,1
608084,0,0,0,0,0,1,0,0,0
608085,0,0,0,1,0,0,0,0,0
608086,0,0,0,1,0,0,0,0,0
608087,0,0,0,0,0,0,0,0,1
608088,0,0,1,0,0,0,0,0,0
608089,0,1,0,0,0,0,0,0,0
608090,0,0,0,0,0,0,1,0,0
608091,0,0,0,0,0,0,0,0,1
608092,0,0,0,0,1,0,0,0,0
608093,0,0,0,0,0,1,0,0,0
608094,0,0,0,0,0,0,0,0,1
608095,0,1,0,0,0,0,0,0,0
608096,0,0,0,0,0,1,0,0,0
608097,0,0,0,0,0,1,0,0,0
608098,0,0,0,0,0,1,0,0,0
608099,0,0,0,0,0,1,0,0,0
608100,0,0,0,1,0,0,0,0,0
608101,0,0,0,0,1,0,0,0,0
608102,0,0,0,0,0,1,0,0,0
608103,0,0,0,0,0,1,0,0,0
608104,0,0,0,1,0,0,0,0,0
608105,1,0,0,0,0,0,0,0,0
608106,0,0,0,0,1,0,0,0,0
608107,0,0,0,0,0,0,0,0,1
608108,0,0,0,0,1,0,0,0,0
608109,0,0,0,0,0,1,0,0,0
608110,0,1,0,0,0,0,0,0,0
608111,0,0,0,0,0,1,0,0,0
608112,1,0,0,0,0,0,0,0,0
608113,0,0,0,0,1,0,0,0,0
608114,0,0,0,0,0,1,0,0,0
608115,0,0,0,0,0,1,0,0,0
608116,0,0,0,0,0,1,0,0,0
608117,0,0,0,0,0,1,0,0,0
608118,0,0,0,0,0,0,1,0,0
608119,0,0,0,0,0,0,0,1,0
608120,0,0,0,0,1,0,0,0,0
608121,0,0,1,0,0,0,0,0,0
608122,0,0,0,0,1,0,0,0,0
608123,0,0,0,0,0,1,0,0,0
608124,0,0,0,0,0,1,0,0,0
608125,0,0,0,0,0,1,0,0,0
608126,0,0,0,0,0,0,0,1,0
608127,0,0,1,0,0,0,0,0,0
608128,0,0,0,0,0,0,1,0,0
608129,0,0,0,0,0,0,1,0,0
608130,1,0,0,0,0,0,0,0,0
608131,0,0,0,0,0,0,1,0,0
608132,0,0,0,0,0,0,0,0,1
608133,1,0,0,0,0,0,0,0,0
608134,0,0,0,0,0,1,0,0,0
608135,0,0,0,0,1,0,0,0,0
608136,0,0,1,0,0,0,0,0,0
608137,0,0,0,0,0,1,0,0,0
608138,0,1,0,0,0,0,0,0,0
608139,0,0,0,0,0,1,0,0,0
608140,1,0,0,0,0,0,0,0,0
608141,0,0,0,0,1,0,0,0,0
608142,0,0,0,0,0,1,0,0,0
608143,0,1,0,0,0,0,0,0,0
608144,0,0,0,0,0,0,1,0,0
608145,0,0,0,0,0,0,0,0,1
608146,0,0,0,0,0,1,0,0,0
608147,1,0,0,0,0,0,0,0,0
608148,0,0,0,0,1,0,0,0,0
608149,0,1,0,0,0,0,0,0,0
608150,0,0,0,0,0,0,0,1,0
608151,0,0,0,0,0,0,1,0,0
608152,0,0,0,0,0,1,0,0,0
608153,0,0,0,0,1,0,0,0,0
608154,0,0,1,0,0,0,0,0,0
608155,0,0,0,0,0,0,0,0,1
608156,0,0,0,0,1,0,0,0,0
608157,0,0,0,0,0,1,0,0,0
608158,1,0,0,0,0,0,0,0,0
608159,0,1,0,0,0,0,0,0,0
608160,0,0,1,0,0,0,0,0,0
608161,0,0,0,0,0,0,1,0,0
608162,0,0,0,0,1,0,0,0,0
608163,0,0,0,0,0,0,1,0,0
608164,0,0,0,1,0,0,0,0,0
608165,0,0,0,0,1,0,0,0,0
608166,0,0,0,0,0,0,0,1,0
608167,0,0,0,0,0,0,1,0,0
608168,0,0,0,0,0,0,1,0,0
608169,0,0,0,1,0,0,0,0,0
608170,0,0,1,0,0,0,0,0,0
608171,1,0,0,0,0,0,0,0,0
608172,0,0,1,0,0,0,0,0,0
608173,0,0,0,0,0,1,0,0,0
608174,0,0,0,1,0,0,0,0,0
608175,0,0,0,1,0,0,0,0,0
608176,0,0,0,1,0,0,0,0,0
608177,1,0,0,0,0,0,0,0,0
608178,0,0,0,0,0,1,0,0,0
608179,0,0,0,1,0,0,0,0,0
608180,1,0,0,0,0,0,0,0,0
608181,0,0,0,0,0,1,0,0,0
608182,0,0,1,0,0,0,0,0,0
608183,0,0,0,1,0,0,0,0,0
608184,0,0,0,0,0,1,0,0,0
608185,0,0,0,0,0,0,0,0,1
608186,0,0,0,0,0,1,0,0,0
608187,0,0,1,0,0,0,0,0,0
608188,1,0,0,0,0,0,0,0,0
608189,0,0,0,1,0,0,0,0,0
608190,0,1,0,0,0,0,0,0,0
608191,0,0,0,1,0,0,0,0,0
608192,0,0,0,0,0,1,0,0,0
608193,0,0,0,0,1,0,0,0,0
608194,0,0,0,0,1,0,0,0,0
608195,0,0,0,0,1,0,0,0,0
608196,0,0,0,0,1,0,0,0,0
608197,0,0,0,0,1,0,0,0,0
608198,1,0,0,0,0,0,0,0,0
608199,1,0,0,0,0,0,0,0,0
608200,0,1,0,0,0,0,0,0,0
608201,1,0,0,0,0,0,0,0,0
608202,0,0,0,0,0,1,0,0,0
608203,0,0,0,0,0,1,0,0,0
608204,0,0,0,0,0,1,0,0,0
608205,0,0,0,0,1,0,0,0,0
608206,0,0,0,0,0,0,0,1,0
608207,0,0,0,0,1,0,0,0,0
608208,0,0,0,0,0,0,1,0,0
608209,0,0,0,0,0,0,1,0,0
608210,0,0,1,0,0,0,0,0,0
608211,0,0,0,0,1,0,0,0,0
608212,0,0,1,0,0,0,0,0,0
608213,0,0,0,0,1,0,0,0,0
608214,0,0,1,0,0,0,0,0,0
608215,0,0,0,0,1,0,0,0,0
608216,0,0,0,0,1,0,0,0,0
608217,1,0,0,0,0,0,0,0,0
608218,0,0,0,0,0,1,0,0,0
608219,0,0,0,0,0,1,0,0,0
608220,0,0,1,0,0,0,0,0,0
608221,0,0,0,0,0,0,1,0,0
608222,0,0,1,0,0,0,0,0,0
608223,0,0,0,0,0,1,0,0,0
608224,0,0,0,0,1,0,0,0,0
608225,0,0,1,0,0,0,0,0,0
608226,0,0,0,0,1,0,0,0,0
608227,0,0,0,0,0,0,1,0,0
608228,0,1,0,0,0,0,0,0,0
608229,0,0,1,0,0,0,0,0,0
608230,0,0,0,0,0,1,0,0,0
608231,0,0,0,1,0,0,0,0,0
608232,0,0,0,0,0,0,0,0,1
608233,0,0,0,0,0,1,0,0,0
608234,0,0,0,0,1,0,0,0,0
608235,0,0,0,0,0,0,0,0,1
608236,0,0,0,0,0,1,0,0,0
608237,0,0,0,0,1,0,0,0,0
608238,1,0,0,0,0,0,0,0,0
608239,0,0,0,0,0,0,1,0,0
608240,0,0,0,0,0,0,1,0,0
608241,0,0,0,0,0,1,0,0,0
608242,1,0,0,0,0,0,0,0,0
608243,0,0,1,0,0,0,0,0,0
608244,1,0,0,0,0,0,0,0,0
608245,0,0,0,0,1,0,0,0,0
608246,0,0,0,0,0,1,0,0,0
608247,0,1,0,0,0,0,0,0,0
608248,0,0,0,0,0,0,0,0,1
608249,0,0,0,0,0,0,0,0,1
608250,0,0,0,0,0,0,0,0,1
608251,0,0,0,0,0,0,0,0,1
608252,0,0,0,0,0,1,0,0,0
608253,0,0,0,0,0,1,0,0,0
608254,0,0,0,0,0,0,0,0,1
608255,0,0,0,0,1,0,0,0,0
608256,0,1,0,0,0,0,0,0,0
608257,0,0,0,0,0,1,0,0,0
608258,1,0,0,0,0,0,0,0,0
608259,0,0,1,0,0,0,0,0,0
608260,0,0,1,0,0,0,0,0,0
608261,0,0,0,0,0,1,0,0,0
608262,1,0,0,0,0,0,0,0,0
608263,0,0,0,1,0,0,0,0,0
608264,0,0,0,0,0,1,0,0,0
608265,0,0,0,0,0,0,0,0,1
608266,0,1,0,0,0,0,0,0,0
608267,0,0,0,0,0,1,0,0,0
608268,0,0,0,0,0,1,0,0,0
608269,0,0,1,0,0,0,0,0,0
608270,0,1,0,0,0,0,0,0,0
608271,0,0,0,0,0,1,0,0,0
608272,0,0,0,0,0,0,0,0,1
608273,0,0,0,0,0,0,0,0,1
608274,0,0,0,0,0,1,0,0,0
608275,0,0,0,0,0,1,0,0,0
608276,0,0,0,0,0,0,0,0,1
608277,0,0,0,0,0,1,0,0,0
608278,0,0,0,0,0,1,0,0,0
608279,0,0,0,1,0,0,0,0,0
608280,0,0,1,0,0,0,0,0,0
608281,0,0,0,0,1,0,0,0,0
608282,0,0,0,0,0,1,0,0,0
608283,0,0,0,0,0,1,0,0,0
608284,0,0,0,0,1,0,0,0,0
608285,0,0,0,0,0,1,0,0,0
608286,0,0,0,0,0,0,1,0,0
608287,0,0,0,0,1,0,0,0,0
608288,0,1,0,0,0,0,0,0,0
608289,0,0,0,0,1,0,0,0,0
608290,0,0,1,0,0,0,0,0,0
608291,0,0,0,1,0,0,0,0,0
608292,0,0,0,0,1,0,0,0,0
608293,0,0,0,1,0,0,0,0,0
608294,0,0,0,0,1,0,0,0,0
608295,0,0,0,0,0,1,0,0,0
608296,0,0,0,0,0,0,0,0,1
608297,0,0,0,0,1,0,0,0,0
608298,0,0,0,0,0,1,0,0,0
608299,0,0,0,1,0,0,0,0,0
608300,0,0,0,0,0,1,0,0,0
608301,0,0,0,0,1,0,0,0,0
608302,0,0,0,0,0,0,0,0,1
608303,0,0,1,0,0,0,0,0,0
608304,1,0,0,0,0,0,0,0,0
608305,1,0,0,0,0,0,0,0,0
608306,0,1,0,0,0,0,0,0,0
608307,0,0,0,0,0,1,0,0,0
608308,0,0,0,0,0,1,0,0,0
608309,0,0,1,0,0,0,0,0,0
608310,0,0,1,0,0,0,0,0,0
608311,0,0,0,0,1,0,0,0,0
608312,0,0,0,0,0,1,0,0,0
608313,0,0,0,0,0,1,0,0,0
608314,0,0,1,0,0,0,0,0,0
608315,0,0,0,0,1,0,0,0,0
608316,0,0,0,0,1,0,0,0,0
608317,1,0,0,0,0,0,0,0,0
608318,0,0,0,0,1,0,0,0,0
608319,0,0,0,0,0,1,0,0,0
608320,1,0,0,0,0,0,0,0,0
608321,0,0,0,0,0,1,0,0,0
608322,0,0,0,0,0,1,0,0,0
608323,1,0,0,0,0,0,0,0,0
608324,0,0,0,0,0,0,0,0,1
608325,0,0,0,0,0,1,0,0,0
608326,0,0,0,0,0,1,0,0,0
608327,0,0,1,0,0,0,0,0,0
608328,0,0,0,0,1,0,0,0,0
608329,0,0,1,0,0,0,0,0,0
608330,0,0,0,0,0,0,0,1,0
608331,0,0,0,1,0,0,0,0,0
608332,0,0,1,0,0,0,0,0,0
608333,0,0,1,0,0,0,0,0,0
608334,0,0,1,0,0,0,0,0,0
608335,1,0,0,0,0,0,0,0,0
608336,0,0,0,0,0,1,0,0,0
608337,0,0,0,1,0,0,0,0,0
608338,0,0,0,0,0,0,0,0,1
608339,0,0,0,0,1,0,0,0,0
608340,0,0,0,0,0,1,0,0,0
608341,0,0,0,0,0,1,0,0,0
608342,0,0,0,0,0,1,0,0,0
608343,0,0,0,0,0,1,0,0,0
608344,0,0,0,0,1,0,0,0,0
608345,0,0,0,0,0,0,0,0,1
608346,0,0,0,0,0,1,0,0,0
608347,1,0,0,0,0,0,0,0,0
608348,0,0,0,0,1,0,0,0,0
608349,0,1,0,0,0,0,0,0,0
608350,1,0,0,0,0,0,0,0,0
608351,0,1,0,0,0,0,0,0,0
608352,0,0,1,0,0,0,0,0,0
608353,0,1,0,0,0,0,0,0,0
608354,0,0,0,0,0,1,0,0,0
608355,0,0,0,0,0,1,0,0,0
608356,0,0,0,0,0,1,0,0,0
608357,0,0,1,0,0,0,0,0,0
608358,0,0,0,0,0,1,0,0,0
608359,0,0,0,0,0,1,0,0,0
608360,0,0,0,0,0,1,0,0,0
608361,0,0,0,0,0,1,0,0,0
608362,0,0,0,0,0,0,1,0,0
608363,0,0,0,0,0,1,0,0,0
608364,0,0,1,0,0,0,0,0,0
608365,0,0,0,0,0,1,0,0,0
608366,0,0,0,0,0,0,1,0,0
608367,0,0,0,0,1,0,0,0,0
608368,0,0,0,0,1,0,0,0,0
608369,0,1,0,0,0,0,0,0,0
608370,0,0,0,0,0,1,0,0,0
608371,0,0,0,0,1,0,0,0,0
608372,0,0,0,0,1,0,0,0,0
608373,0,0,1,0,0,0,0,0,0
608374,0,0,0,0,1,0,0,0,0
608375,0,0,0,0,0,1,0,0,0
608376,0,0,0,0,0,0,0,0,1
608377,0,0,0,0,0,0,1,0,0
608378,0,1,0,0,0,0,0,0,0
608379,0,0,1,0,0,0,0,0,0
608380,1,0,0,0,0,0,0,0,0
608381,0,0,0,0,1,0,0,0,0
608382,0,0,0,0,0,0,0,1,0
608383,0,0,0,0,0,0,1,0,0
608384,0,0,0,0,0,0,0,1,0
608385,0,0,0,0,0,1,0,0,0
608386,0,0,1,0,0,0,0,0,0
608387,1,0,0,0,0,0,0,0,0
608388,1,0,0,0,0,0,0,0,0
608389,0,0,0,1,0,0,0,0,0
608390,0,0,0,0,0,0,0,1,0
608391,0,0,0,0,0,1,0,0,0
608392,0,0,0,0,0,1,0,0,0
608393,0,0,0,1,0,0,0,0,0
608394,0,0,0,1,0,0,0,0,0
608395,0,0,1,0,0,0,0,0,0
608396,0,0,0,0,0,1,0,0,0
608397,0,0,0,0,0,1,0,0,0
608398,0,0,0,0,0,1,0,0,0
608399,1,0,0,0,0,0,0,0,0
608400,0,0,0,0,0,1,0,0,0
608401,0,0,0,1,0,0,0,0,0
608402,0,0,0,0,0,0,0,0,1
608403,0,0,0,0,0,1,0,0,0
608404,0,0,1,0,0,0,0,0,0
608405,0,0,0,0,0,0,0,0,1
608406,0,0,0,0,1,0,0,0,0
608407,0,0,0,0,0,1,0,0,0
608408,0,0,0,0,1,0,0,0,0
608409,0,1,0,0,0,0,0,0,0
608410,0,0,0,0,0,0,0,1,0
608411,0,0,0,0,0,1,0,0,0
608412,0,0,0,0,0,0,0,1,0
608413,0,0,0,0,0,1,0,0,0
608414,0,0,0,1,0,0,0,0,0
608415,0,0,0,0,1,0,0,0,0
608416,0,0,0,0,0,0,0,1,0
608417,0,1,0,0,0,0,0,0,0
608418,0,0,0,1,0,0,0,0,0
608419,0,0,0,0,0,1,0,0,0
608420,0,0,0,1,0,0,0,0,0
608421,1,0,0,0,0,0,0,0,0
608422,0,0,0,0,0,1,0,0,0
608423,0,0,0,0,0,1,0,0,0
608424,0,0,0,0,0,0,0,0,1
608425,1,0,0,0,0,0,0,0,0
608426,0,0,0,0,1,0,0,0,0
608427,0,1,0,0,0,0,0,0,0
608428,0,0,0,0,0,1,0,0,0
608429,0,0,0,0,0,1,0,0,0
608430,1,0,0,0,0,0,0,0,0
608431,0,0,0,0,1,0,0,0,0
608432,1,0,0,0,0,0,0,0,0
608433,0,0,0,0,1,0,0,0,0
608434,0,0,0,0,0,0,0,1,0
608435,1,0,0,0,0,0,0,0,0
608436,0,0,0,0,0,0,0,1,0
608437,0,1,0,0,0,0,0,0,0
608438,0,0,0,0,0,0,1,0,0
608439,0,0,0,0,0,1,0,0,0
608440,1,0,0,0,0,0,0,0,0
608441,0,0,0,0,0,1,0,0,0
608442,0,0,1,0,0,0,0,0,0
608443,0,0,0,0,0,0,1,0,0
608444,0,0,0,0,1,0,0,0,0
608445,1,0,0,0,0,0,0,0,0
608446,0,0,1,0,0,0,0,0,0
608447,0,0,0,0,1,0,0,0,0
608448,0,0,1,0,0,0,0,0,0
608449,0,0,0,0,0,0,1,0,0
608450,0,0,0,0,0,0,0,1,0
608451,0,0,1,0,0,0,0,0,0
608452,0,0,0,0,0,1,0,0,0
608453,0,0,0,0,0,1,0,0,0
608454,0,0,0,0,0,1,0,0,0
608455,0,0,0,0,0,1,0,0,0
608456,0,0,0,0,0,0,1,0,0
608457,0,0,1,0,0,0,0,0,0
608458,0,0,0,0,0,1,0,0,0
608459,0,0,0,0,0,0,0,0,1
608460,0,0,0,0,1,0,0,0,0
608461,0,0,1,0,0,0,0,0,0
608462,0,0,0,0,0,1,0,0,0
608463,0,0,0,0,0,0,0,1,0
608464,0,0,0,0,1,0,0,0,0
608465,0,0,0,1,0,0,0,0,0
608466,0,0,0,0,0,0,1,0,0
608467,1,0,0,0,0,0,0,0,0
608468,0,1,0,0,0,0,0,0,0
608469,0,0,0,0,0,0,0,0,1
608470,0,0,0,0,0,1,0,0,0
608471,0,0,1,0,0,0,0,0,0
608472,0,0,0,0,0,0,0,0,1
608473,0,0,0,0,1,0,0,0,0
608474,0,1,0,0,0,0,0,0,0
608475,0,0,0,0,1,0,0,0,0
608476,0,0,1,0,0,0,0,0,0
608477,0,0,0,0,0,1,0,0,0
608478,0,0,0,0,0,0,1,0,0
608479,0,0,0,0,1,0,0,0,0
608480,0,0,0,0,1,0,0,0,0
608481,0,0,0,0,0,0,0,0,1
608482,0,0,0,0,0,0,0,0,1
608483,1,0,0,0,0,0,0,0,0
608484,0,0,0,0,0,1,0,0,0
608485,1,0,0,0,0,0,0,0,0
608486,0,0,0,0,1,0,0,0,0
608487,0,0,0,0,1,0,0,0,0
608488,0,0,0,0,0,1,0,0,0
608489,0,1,0,0,0,0,0,0,0
608490,0,0,0,0,1,0,0,0,0
608491,0,0,0,1,0,0,0,0,0
608492,0,0,0,0,1,0,0,0,0
608493,0,0,0,0,0,1,0,0,0
608494,0,0,0,0,1,0,0,0,0
608495,1,0,0,0,0,0,0,0,0
608496,0,0,1,0,0,0,0,0,0
608497,0,0,0,0,0,1,0,0,0
608498,0,0,0,0,1,0,0,0,0
608499,1,0,0,0,0,0,0,0,0
608500,0,0,0,0,0,0,0,0,1
608501,0,0,0,0,0,1,0,0,0
608502,1,0,0,0,0,0,0,0,0
608503,0,0,0,1,0,0,0,0,0
608504,0,0,0,0,0,1,0,0,0
608505,0,0,0,0,0,0,0,0,1
608506,0,1,0,0,0,0,0,0,0
608507,0,0,0,0,1,0,0,0,0
608508,0,0,0,0,0,1,0,0,0
608509,0,0,0,0,1,0,0,0,0
608510,0,0,0,1,0,0,0,0,0
608511,0,0,0,0,1,0,0,0,0
608512,0,1,0,0,0,0,0,0,0
608513,1,0,0,0,0,0,0,0,0
608514,0,0,0,1,0,0,0,0,0
608515,0,1,0,0,0,0,0,0,0
608516,0,0,0,0,0,1,0,0,0
608517,0,0,1,0,0,0,0,0,0
608518,0,0,0,0,1,0,0,0,0
608519,0,0,0,0,1,0,0,0,0
608520,0,0,0,0,0,1,0,0,0
608521,0,0,0,0,0,1,0,0,0
608522,0,0,0,0,0,0,0,1,0
608523,0,1,0,0,0,0,0,0,0
608524,1,0,0,0,0,0,0,0,0
608525,0,0,0,0,0,0,1,0,0
608526,0,0,0,0,0,1,0,0,0
608527,1,0,0,0,0,0,0,0,0
608528,0,0,0,0,1,0,0,0,0
608529,0,0,0,0,0,1,0,0,0
608530,0,0,0,0,0,1,0,0,0
608531,0,0,0,0,0,0,0,0,1
608532,0,0,1,0,0,0,0,0,0
608533,0,0,1,0,0,0,0,0,0
608534,0,0,0,0,1,0,0,0,0
608535,1,0,0,0,0,0,0,0,0
608536,0,0,1,0,0,0,0,0,0
608537,0,0,0,1,0,0,0,0,0
608538,0,0,0,0,0,1,0,0,0
608539,0,0,1,0,0,0,0,0,0
608540,0,0,0,0,0,0,0,0,1
608541,0,0,0,0,0,0,0,1,0
608542,0,0,0,1,0,0,0,0,0
608543,0,0,0,1,0,0,0,0,0
608544,0,0,0,0,1,0,0,0,0
608545,0,0,0,0,0,0,1,0,0
608546,0,0,0,0,0,1,0,0,0
608547,0,1,0,0,0,0,0,0,0
608548,0,0,0,0,0,1,0,0,0
608549,0,0,0,0,0,0,0,1,0
608550,0,0,0,0,0,0,0,0,1
608551,1,0,0,0,0,0,0,0,0
608552,0,1,0,0,0,0,0,0,0
608553,0,0,0,0,0,0,1,0,0
608554,0,0,0,0,0,1,0,0,0
608555,0,0,0,1,0,0,0,0,0
608556,0,0,1,0,0,0,0,0,0
608557,0,0,0,0,1,0,0,0,0
608558,0,0,0,0,0,1,0,0,0
608559,1,0,0,0,0,0,0,0,0
608560,0,0,0,0,1,0,0,0,0
608561,0,0,0,0,0,1,0,0,0
608562,0,0,1,0,0,0,0,0,0
608563,1,0,0,0,0,0,0,0,0
608564,0,0,0,0,0,1,0,0,0
608565,0,0,0,0,0,0,0,0,1
608566,0,0,1,0,0,0,0,0,0
608567,0,0,0,0,0,1,0,0,0
608568,0,0,0,0,0,1,0,0,0
608569,0,0,0,0,0,0,1,0,0
608570,0,0,0,0,1,0,0,0,0
608571,0,0,0,0,1,0,0,0,0
608572,0,0,1,0,0,0,0,0,0
608573,0,0,0,0,1,0,0,0,0
608574,0,0,0,0,0,1,0,0,0
608575,0,0,1,0,0,0,0,0,0
608576,0,0,0,1,0,0,0,0,0
608577,1,0,0,0,0,0,0,0,0
608578,0,0,0,0,0,1,0,0,0
608579,0,0,0,0,1,0,0,0,0
608580,0,0,0,0,0,0,1,0,0
608581,0,0,0,0,0,1,0,0,0
608582,0,0,0,0,0,1,0,0,0
608583,0,0,0,0,1,0,0,0,0
608584,0,0,0,0,0,0,0,0,1
608585,0,0,1,0,0,0,0,0,0
608586,0,0,0,1,0,0,0,0,0
608587,0,0,0,0,0,0,0,0,1
608588,0,0,0,0,0,1,0,0,0
608589,0,0,0,0,0,0,0,0,1
608590,0,0,0,0,1,0,0,0,0
608591,0,0,0,0,0,1,0,0,0
608592,0,0,0,1,0,0,0,0,0
608593,0,0,0,0,0,0,1,0,0
608594,0,0,0,0,0,0,0,0,1
608595,0,0,1,0,0,0,0,0,0
608596,0,0,0,1,0,0,0,0,0
608597,0,0,1,0,0,0,0,0,0
608598,0,0,0,0,1,0,0,0,0
608599,0,0,0,0,0,0,0,1,0
608600,0,0,0,1,0,0,0,0,0
608601,0,0,0,0,0,1,0,0,0
608602,0,0,0,0,0,0,1,0,0
608603,0,0,0,0,0,1,0,0,0
608604,0,0,0,0,0,1,0,0,0
608605,0,0,0,0,1,0,0,0,0
608606,0,0,0,0,0,1,0,0,0
608607,0,0,0,1,0,0,0,0,0
608608,0,0,0,0,0,0,0,0,1
608609,0,0,0,1,0,0,0,0,0
608610,0,0,0,0,1,0,0,0,0
608611,0,0,0,0,0,1,0,0,0
608612,0,0,0,0,0,1,0,0,0
608613,0,0,0,0,1,0,0,0,0
608614,0,0,0,0,0,1,0,0,0
608615,0,0,0,0,1,0,0,0,0
608616,0,1,0,0,0,0,0,0,0
608617,0,0,1,0,0,0,0,0,0
608618,0,0,0,0,1,0,0,0,0
608619,0,1,0,0,0,0,0,0,0
608620,0,0,0,0,0,0,0,1,0
608621,0,0,0,0,0,0,0,1,0
608622,0,0,0,0,0,1,0,0,0
608623,0,0,1,0,0,0,0,0,0
608624,1,0,0,0,0,0,0,0,0
608625,0,0,0,0,0,1,0,0,0
608626,0,0,0,0,0,1,0,0,0
608627,0,0,0,0,0,0,1,0,0
608628,0,0,0,0,1,0,0,0,0
608629,0,0,0,0,1,0,0,0,0
608630,0,0,0,0,1,0,0,0,0
608631,1,0,0,0,0,0,0,0,0
608632,0,0,0,0,0,1,0,0,0
608633,0,0,0,0,0,1,0,0,0
608634,0,0,0,0,1,0,0,0,0
608635,1,0,0,0,0,0,0,0,0
608636,0,0,0,1,0,0,0,0,0
608637,0,0,0,0,0,1,0,0,0
608638,0,0,0,0,0,1,0,0,0
608639,0,0,0,0,0,1,0,0,0
608640,1,0,0,0,0,0,0,0,0
608641,0,0,0,0,0,1,0,0,0
608642,0,0,0,0,0,1,0,0,0
608643,0,0,0,0,1,0,0,0,0
608644,0,1,0,0,0,0,0,0,0
608645,0,1,0,0,0,0,0,0,0
608646,0,0,0,0,0,1,0,0,0
608647,0,0,0,0,0,0,0,1,0
608648,0,0,0,1,0,0,0,0,0
608649,0,0,0,1,0,0,0,0,0
608650,0,0,0,0,1,0,0,0,0
608651,0,0,0,0,0,1,0,0,0
608652,0,0,0,1,0,0,0,0,0
608653,0,0,0,0,0,1,0,0,0
608654,0,0,0,0,0,0,0,0,1
608655,0,0,0,0,0,1,0,0,0
608656,0,0,0,0,1,0,0,0,0
608657,1,0,0,0,0,0,0,0,0
608658,0,0,1,0,0,0,0,0,0
608659,0,0,0,1,0,0,0,0,0
608660,0,0,0,1,0,0,0,0,0
608661,0,0,0,0,0,1,0,0,0
608662,0,0,0,0,0,1,0,0,0
608663,0,0,0,0,0,0,0,1,0
608664,0,0,1,0,0,0,0,0,0
608665,0,0,1,0,0,0,0,0,0
608666,0,0,1,0,0,0,0,0,0
608667,1,0,0,0,0,0,0,0,0
608668,0,0,0,0,0,0,0,0,1
608669,0,0,0,0,1,0,0,0,0
608670,0,0,0,0,1,0,0,0,0
608671,0,0,0,0,1,0,0,0,0
608672,0,0,0,0,0,0,1,0,0
608673,0,0,0,0,1,0,0,0,0
608674,0,0,0,0,0,0,0,1,0
608675,0,0,0,1,0,0,0,0,0
608676,0,0,0,0,1,0,0,0,0
608677,0,0,0,0,0,0,0,0,1
608678,0,0,1,0,0,0,0,0,0
608679,0,0,0,0,1,0,0,0,0
608680,0,0,0,0,1,0,0,0,0
608681,0,0,1,0,0,0,0,0,0
608682,0,0,0,1,0,0,0,0,0
608683,0,0,0,0,0,0,0,0,1
608684,0,0,0,0,0,0,0,0,1
608685,0,0,0,0,1,0,0,0,0
608686,0,0,1,0,0,0,0,0,0
608687,0,0,0,1,0,0,0,0,0
608688,0,0,0,1,0,0,0,0,0
608689,0,0,0,0,1,0,0,0,0
608690,0,0,0,0,0,1,0,0,0
608691,0,0,0,0,0,0,1,0,0
608692,1,0,0,0,0,0,0,0,0
608693,0,0,1,0,0,0,0,0,0
608694,0,0,0,0,0,0,0,1,0
608695,0,0,0,0,0,1,0,0,0
608696,0,0,0,0,1,0,0,0,0
608697,0,0,0,1,0,0,0,0,0
608698,0,0,0,0,0,1,0,0,0
608699,0,0,0,0,0,0,0,0,1
608700,1,0,0,0,0,0,0,0,0
608701,0,0,0,0,0,0,0,1,0
608702,0,0,0,0,1,0,0,0,0
608703,0,0,1,0,0,0,0,0,0
608704,0,0,0,0,0,1,0,0,0
608705,0,0,1,0,0,0,0,0,0
608706,0,0,0,0,1,0,0,0,0
608707,0,0,0,0,1,0,0,0,0
608708,0,0,0,0,0,1,0,0,0
608709,0,0,0,0,0,1,0,0,0
608710,0,0,0,1,0,0,0,0,0
608711,0,0,0,1,0,0,0,0,0
608712,0,0,0,0,0,1,0,0,0
608713,0,0,1,0,0,0,0,0,0
608714,0,0,0,0,0,0,1,0,0
608715,0,0,0,0,0,0,0,0,1
608716,1,0,0,0,0,0,0,0,0
608717,0,0,0,0,0,1,0,0,0
608718,0,0,0,0,1,0,0,0,0
608719,1,0,0,0,0,0,0,0,0
